time_bucket,diff_bucket,sample_size,up_win_rate,down_win_rate,up_intercept,up_slope_price,up_slope_time,down_intercept,down_slope_price,down_slope_time
6-9m,"(320, 340]",908,0.9955947136563876,0.004405286343612369,0.7564330427432167,0.0008727919116325758,-0.00010767232808538856,0.24356695725678335,-0.0008727919116325758,0.00010767232808538856
6-9m,"(-340, -320]",866,0.10392609699769054,0.8960739030023095,0.3062514257366471,0.0008086754403002119,0.00014369267986439076,0.6937485742633529,-0.0008086754403002119,-0.00014369267986439076
6-9m,"(340, 360]",827,0.9951632406287787,0.0048367593712213,1.4881254539638578,-0.001169319568983685,-0.00018585185608269216,-0.48812545396385776,0.001169319568983685,0.00018585185608269216
6-9m,"(360, 380]",721,0.9972260748959778,0.00277392510402219,0.8511900261858337,0.00050435572562712,-8.800066192667935e-05,0.14880997381416627,-0.00050435572562712,8.800066192667935e-05
6-9m,"(-360, -340]",652,0.029141104294478526,0.9708588957055215,1.0592507700593434,0.0028672919319618563,-5.857882282534572e-05,-0.05925077005934343,-0.0028672919319618563,5.857882282534572e-05
6-9m,"(380, 400]",608,0.9917763157894737,0.008223684210526327,1.9334973954643182,-0.0020032159949045043,-0.00036846130170461316,-0.9334973954643182,0.0020032159949045043,0.00036846130170461316
6-9m,"(400, 420]",553,0.9981916817359855,0.001808318264014508,1.0678860574533526,-9.672638510658883e-05,-6.908637866441084e-05,-0.06788605745335263,9.672638510658883e-05,6.908637866441084e-05
6-9m,"(-380, -360]",549,0.0018214936247723133,0.9981785063752276,-0.1367754896250033,-0.00035858988756814114,1.3422187303621365e-05,1.1367754896250033,0.00035858988756814114,-1.3422187303621365e-05
6-9m,"(420, 440]",504,1.0,0.0,1.0000000000000002,-4.919734389912795e-19,7.028081565741016e-19,-2.220446049250313e-16,4.919734389912795e-19,-7.028081565741016e-19
9-12m,"(0, 20]",29413,0.5476829973141129,0.45231700268588715,0.5783662180893541,0.0010726516552449295,-6.524267872794328e-05,0.42163378191064593,-0.0010726516552449295,6.524267872794328e-05
9-12m,"(-20, 0]",28212,0.46809868141216504,0.531901318587835,0.5961418367238155,0.005106750564989477,-0.00012380409836949043,0.4038581632761845,-0.005106750564989477,0.00012380409836949043
9-12m,"(-40, -20]",26290,0.3806009889691898,0.6193990110308102,0.6056446037585709,0.004550893056550239,-0.00014164873047371133,0.3943553962414291,-0.004550893056550239,0.00014164873047371133
9-12m,"(20, 40]",24417,0.6178072654298234,0.38219273457017655,0.4177381309671697,0.0023372314485402843,0.00020387621624059528,0.5822618690328303,-0.0023372314485402843,-0.00020387621624059528
9-12m,"(40, 60]",20339,0.6611436157136535,0.33885638428634646,0.32192715171200087,0.006505770803038473,2.5869943776382978e-05,0.6780728482879992,-0.006505770803038473,-2.5869943776382978e-05
9-12m,"(-60, -40]",18652,0.30865322753592106,0.6913467724640789,0.45058423501828776,0.004852235219256962,0.00015616619870506207,0.5494157649817122,-0.004852235219256962,-0.00015616619870506207
9-12m,"(-80, -60]",15126,0.27575036361232313,0.7242496363876769,0.006926427961490819,-0.0011223790532102745,0.00030214359587563697,0.9930735720385092,0.0011223790532102745,-0.00030214359587563697
9-12m,"(60, 80]",14914,0.7113450449242322,0.28865495507576777,0.4762809724013958,0.005525609047656143,-0.00023747319837699819,0.5237190275986042,-0.005525609047656143,0.00023747319837699819
9-12m,"(-100, -80]",12477,0.27226096016670676,0.7277390398332932,0.12415086945765923,0.0006510639610642371,0.00032789501458840056,0.8758491305423408,-0.0006510639610642371,-0.00032789501458840056
9-12m,"(80, 100]",11186,0.7837475415698194,0.2162524584301806,0.7407791488241308,0.0001968339000208984,4.0252350942834966e-05,0.25922085117586924,-0.0001968339000208984,-4.0252350942834966e-05
9-12m,"(-120, -100]",9045,0.2784964068546158,0.7215035931453841,0.5388513611315641,0.0022165210290646695,-2.876658618755851e-05,0.46114863886843593,-0.0022165210290646695,2.876658618755851e-05
9-12m,"(100, 120]",7993,0.7930689353184036,0.2069310646815964,0.351008114064451,0.002957188126006139,0.00018724479321722892,0.648991885935549,-0.002957188126006139,-0.00018724479321722892
9-12m,"(-140, -120]",6464,0.24241955445544555,0.7575804455445545,-0.13290039240372156,-0.0017776384780433037,0.00023191071696061034,1.1329003924037215,0.0017776384780433037,-0.00023191071696061034
9-12m,"(120, 140]",6458,0.8357076494270672,0.1642923505729328,0.3824700565766547,0.00445153680569817,-0.00019863748886172518,0.6175299434233452,-0.00445153680569817,0.00019863748886172518
9-12m,"(-160, -140]",5724,0.2508735150244584,0.7491264849755416,0.48051818062075374,0.0007475501020670508,-0.00018938089348124315,0.5194818193792463,-0.0007475501020670508,0.00018938089348124315
9-12m,"(140, 160]",4660,0.8688841201716738,0.13111587982832618,0.8192109991525323,0.00021160348764322489,2.891011115310738e-05,0.18078900084746774,-0.00021160348764322489,-2.891011115310738e-05
9-12m,"(-180, -160]",4354,0.23932016536518144,0.7606798346348186,-0.5001855961798534,-0.00489238338098244,-0.00014671248572609413,1.5001855961798534,0.00489238338098244,0.00014671248572609413
9-12m,"(160, 180]",3536,0.8362556561085973,0.1637443438914027,0.020174501027248416,0.005381004506601664,-0.00015437102798916604,0.9798254989727516,-0.005381004506601664,0.00015437102798916604
9-12m,"(-200, -180]",3052,0.24148099606815204,0.7585190039318479,-0.9718847860008598,-0.0031846871995871015,0.0009894727919807825,1.9718847860008597,0.0031846871995871015,-0.0009894727919807825
9-12m,"(180, 200]",2443,0.8784281620957839,0.1215718379042161,1.4826944724042643,-0.0015341611038938736,-0.0005027729212076261,-0.48269447240426433,0.0015341611038938736,0.0005027729212076261
9-12m,"(-220, -200]",2096,0.21230916030534353,0.7876908396946565,0.8076305164562111,0.005761258940037969,0.0009824235189545283,0.1923694835437889,-0.005761258940037969,-0.0009824235189545283
9-12m,"(200, 220]",1839,0.8923327895595432,0.1076672104404568,0.39758502547010693,0.0027430394258091345,-0.00012708450090430064,0.602414974529893,-0.0027430394258091345,0.00012708450090430064
9-12m,"(-240, -220]",1747,0.1070406410990269,0.8929593589009731,-0.9949431273024986,-0.0014637884042645701,0.0012268703224659937,1.9949431273024985,0.0014637884042645701,-0.0012268703224659937
9-12m,"(-260, -240]",1475,0.13966101694915253,0.8603389830508474,0.8095575731878016,0.0025886853751052137,-3.691555827975727e-05,0.19044242681219836,-0.0025886853751052137,3.691555827975727e-05
9-12m,"(220, 240]",1397,0.8647100930565498,0.13528990694345022,1.0171483988475667,-0.0013112643208513203,0.0002380951140601615,-0.017148398847566693,0.0013112643208513203,-0.0002380951140601615
9-12m,"(240, 260]",1261,0.901665344964314,0.09833465503568595,0.2294987564900057,0.0044102174515398655,-0.0006796198196315482,0.7705012435099943,-0.0044102174515398655,0.0006796198196315482
9-12m,"(260, 280]",884,0.9502262443438914,0.04977375565610864,0.42231967951311195,0.0030417432222503613,-0.00046488278906871554,0.5776803204868881,-0.0030417432222503613,0.00046488278906871554
9-12m,"(-280, -260]",866,0.14665127020785218,0.8533487297921478,0.6603647095899421,-0.0015198484471658725,-0.0015027443121053772,0.3396352904100579,0.0015198484471658725,0.0015027443121053772
9-12m,"(300, 320]",815,0.9828220858895705,0.01717791411042946,0.8070711975603464,0.00035768931578976924,0.00010469660688339834,0.1929288024396536,-0.00035768931578976924,-0.00010469660688339834
9-12m,"(280, 300]",775,0.9793548387096774,0.020645161290322567,1.2312843010434094,-0.0005830358583519013,-0.00013136169160139028,-0.23128430104340936,0.0005830358583519013,0.00013136169160139028
9-12m,"(-300, -280]",675,0.06518518518518518,0.9348148148148148,0.9367241869931541,0.0025710429250659726,-0.00020252926059798147,0.06327581300684593,-0.0025710429250659726,0.00020252926059798147
9-12m,"(-320, -300]",622,0.08360128617363344,0.9163987138263665,0.3468719127404089,-0.0007397627258596993,-0.0007979174978975256,0.653128087259591,0.0007397627258596993,0.0007979174978975256
9-12m,"(320, 340]",556,0.9856115107913669,0.014388489208633115,0.9241234768813367,3.992381989883455e-05,7.791517848941502e-05,0.07587652311866333,-3.992381989883455e-05,-7.791517848941502e-05
